epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
31,0.0007170274312860177,0.01,0.016674875038572484,0.0008680328028276563,0.02325315186753869
32,0.0004662955819286354,0.01,0.014061577817321652,0.0004114851290069055,0.012825053511187434
33,0.00031867076012430417,0.01,0.010683618128920595,0.00043060429161414506,0.014929415611550211
34,0.0002519983893762401,0.01,0.009305398365379207,0.0003198181693733204,0.01026600687764585
35,0.0008856282509340316,0.01,0.015907659459238253,0.00017097674544857,0.004444416519254446
36,0.00032857286922889113,0.01,0.011402202061273986,0.00015286044053937077,0.003635832865256816
37,0.00030976000780356114,0.01,0.010496851532823509,0.00024806515139061955,0.010151560837402939
38,0.0005031442173781721,0.01,0.01388520125636003,0.00014051067919353954,0.003271608892828226
39,0.0004703314528038997,0.01,0.011281931953918602,0.0007847258384572342,0.02064883103594184
40,0.00028614823429759577,0.01,0.010440162705102314,0.0003897294038324617,0.013510083314031363
41,0.00022847442039872275,0.01,0.008660842924534033,0.00011734409354176023,0.0034210612415336073
42,0.0004983887593324552,0.01,0.01364035174354083,0.0042312056641094385,0.051222877204418184
43,0.0011124760053462524,0.01,0.023680953042478196,0.00010624244951031869,0.0037330383784137666
44,0.0003884618734951396,0.01,0.013252066580268245,0.00020330155712144915,0.008845880767330528
45,0.00016719848914969286,0.01,0.007992233051401046,0.000150364701221406,0.006774596101604402
46,0.00017854329229925902,0.01,0.007846815768991494,0.00016084415328805336,0.007608739682473243
47,0.00017568643197086607,0.01,0.008147992602446013,0.00034579944986035116,0.01329459655098617
48,0.0002975207928759321,0.01,0.011686452046140201,7.706994692853186e-05,0.002736825798638165
49,0.0005718727067889833,0.01,0.012108752231061873,0.001592000515665859,0.031205354165285824
50,0.0002806692577956306,0.01,0.009954800530492018,9.852150269580306e-05,0.005326628871262074
51,0.00011876277688113786,0.01,0.005987647351705366,0.0008937843347666785,0.023533248994499444
52,5.8940960773017854e-05,0.0019999999,0.002702352500313686,6.402972248906736e-05,0.002527279790956527
53,5.11746367414566e-05,0.0019999999,0.0024159915706453224,6.427717867154569e-05,0.0025647553033195437
54,5.07604403941918e-05,0.0019999999,0.002401539015894135,6.399843864528521e-05,0.002542155934497714
55,5.019852864683748e-05,0.0019999999,0.0023764933097279732,6.224832377483835e-05,0.0024845812004059553
56,4.990411691778718e-05,0.0019999999,0.0023678993068945906,6.154401153253275e-05,0.002453485643491149
57,4.9581993926040015e-05,0.0019999999,0.0023550355806946756,6.12102421655436e-05,0.0024583886610344053
58,4.9155732686914333e-05,0.0019999999,0.002349812472756538,6.077192983866553e-05,0.0024531187256798146
59,4.8679682110256786e-05,0.0019999999,0.002332731017506578,6.001213323543197e-05,0.0024235010612756016
60,4.8306618509741384e-05,0.0019999999,0.0023357073776423933,5.970393826828513e-05,0.0024078320013359187
61,4.800055395814222e-05,0.0019999999,0.0023155440783335104,5.8892502238450106e-05,0.0024058762937784195
62,4.708664041572774e-05,0.0019999999,0.0023190299475875993,5.806276367366081e-05,0.0024309285450726747
63,4.710801428902616e-05,0.0019999999,0.0023116820524187965,5.913739587413147e-05,0.00253003592370078
64,4.660035853905558e-05,0.0019999999,0.002286806512468805,5.6887577193265317e-05,0.002372667531017214
65,4.616724983305984e-05,0.0019999999,0.002272681648092758,6.585399869436514e-05,0.0036010666633956136
66,4.607973815180028e-05,0.0019999999,0.00227917065559369,5.583406373261823e-05,0.0023488695616833864
67,4.5579936396380715e-05,0.0019999999,0.0022593867745146984,5.5594614104848004e-05,0.0023587126983329655
68,4.520794812176771e-05,0.0019999999,0.002263516156623761,5.544774012378184e-05,0.0023367801681160928
69,4.4586086015543615e-05,0.00039999996,0.0022104634327762243,5.5085235226215444e-05,0.0023242069757543503
70,4.4514631271239425e-05,0.00039999996,0.002199742641662144,5.5063152285583786e-05,0.0023398804129101335
71,4.4428945564807994e-05,0.00039999996,0.002203095428800831,5.4723505081710754e-05,0.002320872328709811
72,4.43535617680229e-05,0.00039999996,0.002201118275600796,5.4562043806072326e-05,0.0023246784578077493
73,4.4294207539981775e-05,0.00039999996,0.0021972644977116336,5.444885528049781e-05,0.002318653604015708
74,4.419236714865191e-05,0.00039999996,0.0021942318740507793,5.428702115750639e-05,0.002362715965136886
75,4.412238813781894e-05,0.00039999996,0.002204952669692122,5.431141139524698e-05,0.0023262936039827762
76,4.406522824764478e-05,0.00039999996,0.0021954782158395067,5.4116168485052185e-05,0.002320112590678036
77,4.3985338882319206e-05,0.00039999996,0.002197059650077588,5.408969445852563e-05,0.0023191600339487195
78,4.3907766027789166e-05,0.00039999996,0.0021948911126754766,5.395900332132442e-05,0.002316471195081249
79,4.389484916676641e-05,0.00039999996,0.002182828265035318,5.379209676448227e-05,0.002307765744626522
80,4.37872255790555e-05,0.00039999996,0.0021870131429750474,5.375641410410026e-05,0.0023151010915171354
81,4.373213735865041e-05,0.00039999996,0.002183191974311032,5.3609635961038295e-05,0.0023063243250362577
82,4.3657420534752114e-05,0.00039999996,0.002182008056358124,5.3465409109776374e-05,0.0023001403082162143
83,4.3571399426885664e-05,0.00039999996,0.0021794040312266183,5.337606603461609e-05,0.0023069102957379074
84,4.3452373885581136e-05,7.999999e-05,0.0021742432598128086,5.3321982295528866e-05,0.0023022416746243833
85,4.3438414531414714e-05,7.999999e-05,0.002171269182064053,5.327199212388223e-05,0.002302373672137037
86,4.342837455118974e-05,7.999999e-05,0.0021706273378286926,5.3254966405802404e-05,0.002301425946643576
87,4.340609650373356e-05,7.999999e-05,0.00217215363906386,5.3253646137818576e-05,0.002300297614419833
88,4.339957494671075e-05,7.999999e-05,0.002169604460424226,5.322198142039269e-05,0.002300022850977257
89,4.338752903297265e-05,7.999999e-05,0.00216886245761998,5.3185516094345076e-05,0.002300551324151456
90,4.336595738752496e-05,7.999999e-05,0.002169610389197866,5.315166142736416e-05,0.002300621964968741
91,4.3357593098234145e-05,7.999999e-05,0.002170312768753825,5.316050849160092e-05,0.0022991112375166265
92,4.334853533691785e-05,7.999999e-05,0.0021689834584119835,5.313218930496078e-05,0.002299027336994186
93,4.332769517532142e-05,7.999999e-05,0.0021691192652926678,5.3126860711927294e-05,0.0023002370726317167
94,4.331530094027079e-05,7.999999e-05,0.0021695143226275427,5.308686691023468e-05,0.002298975776648149
95,4.3302095266679114e-05,7.999999e-05,0.002168652386818495,5.304048931975558e-05,0.0022992548532783986
96,4.3295822633303434e-05,7.999999e-05,0.002168525655805651,5.303246407493134e-05,0.0022982224414590745
97,4.326819141624583e-05,7.999999e-05,0.0021684270927734258,5.297064165006304e-05,0.00230093274731189
98,4.3254977087296234e-05,7.999999e-05,0.002169693460584515,5.2998719820607223e-05,0.00229760508518666
99,4.3232077089467367e-05,1.5999998e-05,0.0021666470132509453,5.2976707775087564e-05,0.0022978520952165126
100,4.3225432487916906e-05,1.5999998e-05,0.0021670150234260493,5.29562872088718e-05,0.002298203337704763
101,4.322249288988031e-05,1.5999998e-05,0.002167632022691477,5.29384511310127e-05,0.0022986080322880296
102,4.322116504530034e-05,1.5999998e-05,0.002168257616641414,5.292690502756159e-05,0.00229876532102935
103,4.321709924776466e-05,1.5999998e-05,0.002168368769990694,5.291322679568111e-05,0.002299005561508238
104,4.321250658500099e-05,1.5999998e-05,0.0021684563951566817,5.2898096100761904e-05,0.002299313596449792
105,4.320936604168916e-05,1.5999998e-05,0.002168724682673605,5.2885513900946536e-05,0.002299519145162776
106,4.320580990224698e-05,1.5999998e-05,0.0021689947966175775,5.2872477704113406e-05,0.002299732551909983
107,4.320484073711365e-05,1.5999998e-05,0.002169458333325262,5.28621112152905e-05,0.0022997543564997613
108,4.320416333535428e-05,1.5999998e-05,0.0021700859942939132,5.285374697905354e-05,0.002299630065681413
109,4.319879919370982e-05,1.5999998e-05,0.002169637693764849,5.2844028937215624e-05,0.002299673296511173
110,4.319438097202995e-05,1.5999998e-05,0.002169540435877732,5.283115624479251e-05,0.0022999280947260557
111,4.319305695238048e-05,1.5999998e-05,0.0021698707358963373,5.282070926568849e-05,0.0023000252491328864
112,4.319102859729658e-05,1.5999998e-05,0.00217030004132539,5.281041717353219e-05,0.002300106274196878
113,4.3189540416379814e-05,1.5999998e-05,0.002170839648978371,5.280360689994268e-05,0.002300024643773213
114,4.318010893611144e-05,3.1999996e-06,0.0021700918338158066,5.279976376186824e-05,0.002300116268452257
115,4.317898601331965e-05,3.1999996e-06,0.002170143264164734,5.279619517750689e-05,0.0023002225847449155
116,4.3178739497307105e-05,3.1999996e-06,0.0021702615874043354,5.2792696010328655e-05,0.0023003038193564864
117,4.3178548793952765e-05,3.1999996e-06,0.002170360456350156,5.278874280065793e-05,0.0023004081391263752
118,4.317931584157325e-05,3.1999996e-06,0.002170612587360665,5.278530979921925e-05,0.0023004904855042697
119,4.317913762356006e-05,3.1999996e-06,0.0021707163664460597,5.2781368799514895e-05,0.0023005789786111563
120,4.317817992563909e-05,3.1999996e-06,0.0021707969504253318,5.277759776163293e-05,0.00230067337397486
121,4.3177479415135164e-05,3.1999996e-06,0.0021708163083530964,5.2774605319427795e-05,0.0023007451323792338
122,4.3178390650508746e-05,3.1999996e-06,0.0021710186595252407,5.277112509247672e-05,0.0023008202435448764
123,4.317783112178909e-05,3.1999996e-06,0.0021710812211191903,5.2767253464480746e-05,0.0023008867225144058
124,4.3176843999188146e-05,3.1999996e-06,0.002171067111582185,5.276449803659489e-05,0.002300963463494554
125,4.3177097687576964e-05,3.1999996e-06,0.0021712475314012002,5.276116655750229e-05,0.0023010187433101237
126,4.3176650620403556e-05,3.1999996e-06,0.002171292390105211,5.2757253047275296e-05,0.002301078592427075
127,4.317701983988324e-05,3.1999996e-06,0.002171477870756967,5.27545544628083e-05,0.0023011329001747073
128,4.317644380383475e-05,3.1999996e-06,0.0021714664756372157,5.275135633837635e-05,0.002301196294138208
129,4.3175453950223324e-05,6.3999994e-07,0.0021715428777194274,5.275068056107557e-05,0.002301208907738328
130,4.317566147165053e-05,6.3999994e-07,0.00217155449402829,5.2749989640688e-05,0.0023012065619695933
131,4.317557932912071e-05,6.3999994e-07,0.002171552162488095,5.2749231258530926e-05,0.002301208133576438
132,4.317585647489371e-05,6.3999994e-07,0.0021715824854456715,5.27487660292536e-05,0.0023012192687019706
133,4.317599351553427e-05,6.3999994e-07,0.002171588617299373,5.27479240872708e-05,0.0023012216086499395
134,4.3176252324883536e-05,6.3999994e-07,0.0021716175659094008,5.274729303437198e-05,0.0023012353107333184
135,4.317639160136524e-05,6.3999994e-07,0.0021716312919225957,5.274652885418618e-05,0.002301246585557237
136,4.317648351843672e-05,6.3999994e-07,0.0021716463094991114,5.274593863759947e-05,0.0023012506950180977
137,4.317658587953904e-05,6.3999994e-07,0.002171664221289878,5.27449948094727e-05,0.0023012584249954672
138,4.317635788942829e-05,6.3999994e-07,0.0021716526269705758,5.2744321760656024e-05,0.0023012658464722337
139,4.317663246335239e-05,6.3999994e-07,0.002171680625502227,5.274364966680878e-05,0.0023012727673631162
140,4.3176638190642634e-05,6.3999994e-07,0.002171685871952731,5.274299915072334e-05,0.0023012866848148407
141,4.3176836420065636e-05,6.3999994e-07,0.002171704860585224,5.274235779779701e-05,0.002301292959600687
142,4.3176584232343074e-05,6.3999994e-07,0.0021716946302654428,5.274164007005311e-05,0.002301298308884725
143,4.317714485750912e-05,6.3999994e-07,0.0021717346253960082,5.2741063996109006e-05,0.0023013076453935353
144,4.3176855226394966e-05,1.2799998e-07,0.002171734291025334,5.274086852296023e-05,0.0023013134312350305
145,4.3176914224810996e-05,1.2799998e-07,0.0021717384884444376,5.274074237604509e-05,0.002301318052923307
146,4.3176910379669505e-05,1.2799998e-07,0.002171743745889722,5.2740279011231904e-05,0.0023013226338662205
147,4.317697307417095e-05,1.2799998e-07,0.002171748886919684,5.2740353362423774e-05,0.0023013301426544784
148,4.317703860326421e-05,1.2799998e-07,0.0021717555018969706,5.274032214401814e-05,0.0023013348632957785
149,4.3177067328138545e-05,1.2799998e-07,0.0021717583851164415,5.274021207242185e-05,0.002301337372045964
150,4.317706673696698e-05,1.2799998e-07,0.0021717662864830347,5.274019686112297e-05,0.002301341260317713
151,4.317709537594459e-05,1.2799998e-07,0.0021717707031509944,5.274016289149586e-05,0.0023013452882878482
152,4.317704454529626e-05,1.2799998e-07,0.0021717735507991165,5.274006755371374e-05,0.00230135329766199
153,4.317713199573821e-05,1.2799998e-07,0.0021717792221655446,5.274006323361391e-05,0.002301354374503717
154,4.3177171687602825e-05,1.2799998e-07,0.002171785016414813,5.2739916895916394e-05,0.0023013581638224425
155,4.317715732769203e-05,1.2799998e-07,0.002171789542383825,5.2739903571819015e-05,0.002301366749452427
156,4.3177156577358904e-05,1.2799998e-07,0.002171794720278639,5.2739651277988744e-05,0.0023013712896499785
157,4.317718455442648e-05,1.2799998e-07,0.0021718016133591947,5.273957133340445e-05,0.0023013741709291937
158,4.3177213893209734e-05,1.2799998e-07,0.0021718074528810877,5.273938018035551e-05,0.0023013772268313916
159,4.317718659573681e-05,2.5599997e-08,0.002171808844044184,5.2739379134436605e-05,0.002301376883406192
160,4.317719080467618e-05,2.5599997e-08,0.002171809105978658,5.2739382158506484e-05,0.0023013778554741293
161,4.3177190827413546e-05,2.5599997e-08,0.0021718094940297306,5.273939264043293e-05,0.0023013778147287665
162,4.31771886218889e-05,2.5599997e-08,0.0021718094998504967,5.273940691949974e-05,0.0023013779893517492
163,4.317718727280509e-05,2.5599997e-08,0.0021718092767211298,5.273940676033817e-05,0.0023013779369648545
164,4.317718358935154e-05,2.5599997e-08,0.0021718092107524474,5.2739340867447025e-05,0.002301378664560616
165,4.317718701511492e-05,2.5599997e-08,0.002171809187469383,5.2739346733687854e-05,0.0023013785073999317
166,4.317719166869614e-05,2.5599997e-08,0.0021718084094269822,5.2739367720278094e-05,0.002301377453841269
167,4.3177200109312255e-05,2.5599997e-08,0.0021718086862367474,5.273945657791046e-05,0.002301378094125539
168,4.3177202943904076e-05,2.5599997e-08,0.0021718089552854912,5.273945648696099e-05,0.002301378024276346
169,4.3177201572082895e-05,2.5599997e-08,0.0021718088414571764,5.2739378179467164e-05,0.002301378094125539
170,4.3177205028162766e-05,2.5599997e-08,0.002171808796831303,5.273938402297063e-05,0.0023013784200884404
171,4.3177206410089436e-05,2.5599997e-08,0.0021718089824490664,5.273938131722389e-05,0.002301378163974732
172,4.3177199775830864e-05,2.5599997e-08,0.002171809091103367,5.273937119909533e-05,0.002301378280390054
173,4.317719054698601e-05,2.5599997e-08,0.002171809126027963,5.273936631056131e-05,0.002301377773983404
174,4.317718853851855e-05,5.1199995e-09,0.0021718088556857158,5.273936606045027e-05,0.0023013776808511466
175,4.3177187717446944e-05,5.1199995e-09,0.002171808858919475,5.273936594676343e-05,0.0023013777390588075
176,4.317718677763575e-05,5.1199995e-09,0.002171808805885828,5.273936455978401e-05,0.0023013775469735267
177,4.3177189379801144e-05,5.1199995e-09,0.002171808766433969,5.273936315006722e-05,0.002301377506228164
178,4.3177183796514226e-05,5.1199995e-09,0.0021718087593196995,5.273936355933984e-05,0.002301377576077357
179,4.3177188318723995e-05,5.1199995e-09,0.002171808766433969,5.2739363445653e-05,0.0023013774247374386
180,4.317718527696949e-05,5.1199995e-09,0.0021718086150940507,5.273936249068356e-05,0.0023013772850390525
181,4.317717995389911e-05,5.1199995e-09,0.002171808571761681,5.273936283174407e-05,0.0023013772966805845
182,4.3177182836492044e-05,5.1199995e-09,0.002171808613800547,5.2739364400622434e-05,0.002301377448020503
183,4.317719493529795e-05,5.1199995e-09,0.002171808867327248,5.2739367720278094e-05,0.0023013786936644464
184,4.317720068279919e-05,5.1199995e-09,0.002171809312292478,5.273937756555824e-05,0.0023013790836557747
185,4.31772004175299e-05,5.1199995e-09,0.0021718094720401698,5.2739378020305594e-05,0.002301379048731178
186,4.317720398224386e-05,5.1199995e-09,0.0021718094720401698,5.2739378111255065e-05,0.0023013790720142423
187,4.3177205354065035e-05,5.1199995e-09,0.0021718091984641633,5.273937686069985e-05,0.002301378856645897
188,4.317720354265475e-05,5.1199995e-09,0.0021718092010511707,5.273937681522511e-05,0.002301378810079768
189,4.317720112491467e-05,1.0239999e-09,0.00217180919005639,5.273937681522511e-05,0.002301378810079768
190,4.3177204088351576e-05,1.0239999e-09,0.0021718091861758796,5.273937676975038e-05,0.002301378810079768
191,4.31772029413777e-05,1.0239999e-09,0.002171809188116135,5.273937676975038e-05,0.002301378810079768
192,4.3177198699595464e-05,1.0239999e-09,0.00217180913572924,5.273937749734614e-05,0.002301378594711423
193,4.317720237041713e-05,1.0239999e-09,0.0021718089779218038,5.273937599667988e-05,0.0023013785772491246
194,4.317720148618618e-05,1.0239999e-09,0.0021718089869763287,5.273937599667988e-05,0.0023013785772491246
195,4.3177199525719816e-05,1.0239999e-09,0.0021718089850360734,5.273937608762935e-05,0.0023013785830698907
196,4.317720190051154e-05,1.0239999e-09,0.002171808974688045,5.273937608762935e-05,0.0023013785714283584
197,4.317720193082803e-05,1.0239999e-09,0.002171808996030854,5.273937608762935e-05,0.0023013785714283584
198,4.317720000825729e-05,1.0239999e-09,0.0021718089753347968,5.2739376269528296e-05,0.002301378594711423
199,4.317719984656934e-05,1.0239999e-09,0.002171808989563336,5.2739376269528296e-05,0.002301378594711423
200,4.3177203618445974e-05,1.0239999e-09,0.002171808974688045,5.2739376269528296e-05,0.002301378594711423
201,4.317719934382088e-05,1.0239999e-09,0.002171808971454286,5.2739376224053557e-05,0.002301378548145294
202,4.3177201248707007e-05,1.0239999e-09,0.0021718089604595057,5.2739376224053557e-05,0.002301378548145294
203,4.317720063479808e-05,1.0239999e-09,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
204,4.31772019535654e-05,2.0479998e-10,0.002171808964986768,5.2739376224053557e-05,0.002301378548145294
205,4.317719838885144e-05,2.0479998e-10,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
206,4.3177199028024107e-05,2.0479998e-10,0.0021718089721010376,5.2739376224053557e-05,0.002301378548145294
207,4.317719669618075e-05,2.0479998e-10,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
208,4.317720046300464e-05,2.0479998e-10,0.0021718089701607823,5.2739376224053557e-05,0.002301378548145294
209,4.317720007141664e-05,2.0479998e-10,0.002171808986329577,5.2739376224053557e-05,0.002301378548145294
210,4.3177199730356125e-05,2.0479998e-10,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
211,4.317720006131114e-05,2.0479998e-10,0.002171808968220527,5.2739376224053557e-05,0.002301378548145294
212,4.317720062469258e-05,2.0479998e-10,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
213,4.3177199333715383e-05,2.0479998e-10,0.0021718089701607823,5.2739376224053557e-05,0.002301378548145294
214,4.317720212788521e-05,2.0479998e-10,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
215,4.317720148871255e-05,2.0479998e-10,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
216,4.31771967012335e-05,2.0479998e-10,0.002171808968867279,5.2739376224053557e-05,0.002301378548145294
217,4.3177198009895315e-05,2.0479998e-10,0.0021718089759815485,5.2739376224053557e-05,0.002301378548145294
218,4.317720072574755e-05,2.0479998e-10,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
219,4.31772008091179e-05,4.0959996e-11,0.0021718089753347968,5.2739376224053557e-05,0.002301378548145294
220,4.3177199424664855e-05,4.0959996e-11,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
221,4.317719992741331e-05,4.0959996e-11,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
222,4.317719902549773e-05,4.0959996e-11,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
223,4.317720067522007e-05,4.0959996e-11,0.0021718089766283003,5.2739376224053557e-05,0.002301378548145294
224,4.317719825495361e-05,4.0959996e-11,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
225,4.317720022552547e-05,4.0959996e-11,0.00217180894752447,5.2739376224053557e-05,0.002301378548145294
226,4.317720179440382e-05,4.0959996e-11,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
227,4.317720030384306e-05,4.0959996e-11,0.0021718089565789947,5.2739376224053557e-05,0.002301378548145294
228,4.3177198694542715e-05,4.0959996e-11,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
229,4.317719879559768e-05,4.0959996e-11,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
230,4.317720283526999e-05,4.0959996e-11,0.002171808946877718,5.2739376224053557e-05,0.002301378548145294
231,4.3177199058340595e-05,4.0959996e-11,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
232,4.317720001583641e-05,4.0959996e-11,0.002171808946877718,5.2739376224053557e-05,0.002301378548145294
233,4.317719948529783e-05,4.0959996e-11,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
234,4.31771982069525e-05,8.191999e-12,0.002171808944937463,5.2739376224053557e-05,0.002301378548145294
235,4.317720114259929e-05,8.191999e-12,0.002171808964340016,5.2739376224053557e-05,0.002301378548145294
236,4.317719894212738e-05,8.191999e-12,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
237,4.317719762841282e-05,8.191999e-12,0.0021718089805088108,5.2739376224053557e-05,0.002301378548145294
238,4.317720063732445e-05,8.191999e-12,0.0021718089397634484,5.2739376224053557e-05,0.002301378548145294
239,4.317719982888472e-05,8.191999e-12,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
240,4.317719901286586e-05,8.191999e-12,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
241,4.317720038216066e-05,8.191999e-12,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
242,4.31772007308003e-05,8.191999e-12,0.0021718089753347968,5.2739376224053557e-05,0.002301378548145294
243,4.3177200217946345e-05,8.191999e-12,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
244,4.317719992741331e-05,8.191999e-12,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
245,4.3177202582632564e-05,8.191999e-12,0.002171808953345236,5.2739376224053557e-05,0.002301378548145294
246,4.317719979098911e-05,8.191999e-12,0.0021718089753347968,5.2739376224053557e-05,0.002301378548145294
247,4.3177202473998475e-05,8.191999e-12,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
248,4.3177199295819766e-05,8.191999e-12,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
249,4.317720257505344e-05,1.6383998e-12,0.002171808973394541,5.2739376224053557e-05,0.002301378548145294
250,4.317719938171649e-05,1.6383998e-12,0.002171808964986768,5.2739376224053557e-05,0.002301378548145294
251,4.317720090512012e-05,1.6383998e-12,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
252,4.317720082680252e-05,1.6383998e-12,0.002171808968867279,5.2739376224053557e-05,0.002301378548145294
253,4.317719914423732e-05,1.6383998e-12,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
254,4.31772009556476e-05,1.6383998e-12,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
255,4.317719966972315e-05,1.6383998e-12,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
256,4.3177200887435494e-05,1.6383998e-12,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
257,4.31771978355755e-05,1.6383998e-12,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
258,4.3177199028024107e-05,1.6383998e-12,0.002171808968220527,5.2739376224053557e-05,0.002301378548145294
259,4.317719811095028e-05,1.6383998e-12,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
260,4.317720057163873e-05,1.6383998e-12,0.0021718089326491787,5.2739376224053557e-05,0.002301378548145294
261,4.3177197575358956e-05,1.6383998e-12,0.002171808944937463,5.2739376224053557e-05,0.002301378548145294
262,4.317719965203853e-05,1.6383998e-12,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
263,4.3177199086130716e-05,1.6383998e-12,0.0021718089753347968,5.2739376224053557e-05,0.002301378548145294
264,4.3177201132493795e-05,3.2767997e-13,0.0021718089546387395,5.2739376224053557e-05,0.002301378548145294
265,4.317719995267705e-05,3.2767997e-13,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
266,4.317720108954543e-05,3.2767997e-13,0.0021718089792153073,5.2739376224053557e-05,0.002301378548145294
267,4.317719892696914e-05,3.2767997e-13,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
268,4.317720062721896e-05,3.2767997e-13,0.0021718089869763287,5.2739376224053557e-05,0.002301378548145294
269,4.31772007308003e-05,3.2767997e-13,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
270,4.317719936908462e-05,3.2767997e-13,0.0021718089818023147,5.2739376224053557e-05,0.002301378548145294
271,4.317719916444831e-05,3.2767997e-13,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
272,4.3177199545930815e-05,3.2767997e-13,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
273,4.317720210767422e-05,3.2767997e-13,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
274,4.317719924781866e-05,3.2767997e-13,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
