epoch,aux_output1_loss,aux_output1_mean_absolute_error,loss,lr,main_output_loss,main_output_mean_absolute_error,val_aux_output1_loss,val_aux_output1_mean_absolute_error,val_loss,val_main_output_loss,val_main_output_mean_absolute_error
26,2.0546754519144694,0.9808824976285299,4.1093790849049885,1.5999998e-05,2.054703648885091,0.9808543059560988,1.9094524681568146,0.9604117453098298,3.8188578486442566,1.909405380487442,0.9603840798139572
27,2.0546754598617554,0.9808984296189414,4.109379111395942,1.5999998e-05,2.0547036468982696,0.9808752516905467,1.9094525396823883,0.9604124754667283,3.8188581466674805,1.9094055712223053,0.9603853017091751
28,2.05467541747623,0.9808887398905224,4.109379006756677,1.5999998e-05,2.0547035846445296,0.980862777100669,1.90945263504982,0.9604129880666733,3.818858289718628,1.90940563082695,0.9603859126567841
29,2.0546752353509268,0.9808920714590285,4.109378639856974,3.1999996e-06,2.0547033747037253,0.9808671043978797,1.90945263504982,0.9604131400585174,3.818858325481415,1.909405666589737,0.9603861719369888
30,2.054675258530511,0.980892523129781,4.109378667672475,3.1999996e-06,2.054703391922845,0.9808676931593153,1.909452623128891,0.9604131132364273,3.818858325481415,1.909405678510666,0.9603861153125763
31,2.0546752360132006,0.9808916807174682,4.109378588199616,3.1999996e-06,2.0547033462259505,0.9808666567007701,1.9094527184963226,0.9604133874177933,3.81885849237442,1.9094057381153107,0.9603866636753082
32,2.0546752485964035,0.9808916846911112,4.109378643830618,3.1999996e-06,2.0547033806641894,0.9808668444554011,1.9094526648521424,0.9604130625724793,3.8188583970069887,1.9094057023525237,0.9603864103555679
33,2.0546752492586773,0.980891427066591,4.109378651777903,3.1999996e-06,2.054703391922845,0.9808665805392796,1.9094526410102843,0.9604130238294601,3.8188583850860596,1.9094057083129883,0.9603863090276719
34,2.0546752240922714,0.9808925370375315,4.109378551112281,6.3999994e-07,2.054703336291843,0.9808681286043591,1.909452623128891,0.9604130029678345,3.8188583612442017,1.909405732154846,0.9603864073753356
35,2.054675203561783,0.9808926883671019,4.109378524621328,6.3999994e-07,2.0547033336427476,0.9808683567576938,1.9094526171684265,0.9604128301143646,3.8188583731651304,1.909405732154846,0.9603862881660461
36,2.0546752254168195,0.9808924201462004,4.109378553761376,6.3999994e-07,2.0547033263577354,0.9808680779404111,1.909452646970749,0.9604128152132034,3.818858325481415,1.909405678510666,0.9603862136602401
37,2.0546752181318073,0.9808924171659682,4.109378567006853,6.3999994e-07,2.0547033309936524,0.9808679726388719,1.9094526708126067,0.9604130476713181,3.8188583970069887,1.9094057261943818,0.9603863924741745
38,2.054675206210878,0.9808926327361001,4.109378503428565,6.3999994e-07,2.054703303840425,0.9808681848976347,1.9094526588916778,0.960413071513176,3.8188583850860596,1.9094057202339172,0.9603863596916199
39,2.0546752134958903,0.9808927456537883,4.109378535217709,1.2799998e-07,2.0547033210595447,0.9808683024512397,1.909452646970749,0.9604129821062088,3.8188584208488465,1.909405732154846,0.9603863060474396
40,2.0546752048863306,0.9808926814132266,4.1093785206476845,1.2799998e-07,2.054703325033188,0.9808682501316071,1.909452646970749,0.9604129821062088,3.8188584208488465,1.9094057261943818,0.9603863060474396
41,2.054675219456355,0.9808926542599996,4.109378528594971,1.2799998e-07,2.0547033078140684,0.980868219004737,1.90945263504982,0.9604129314422607,3.8188583970069887,1.9094057202339172,0.9603862792253495
42,2.054675203561783,0.9808926204840342,4.1093785206476845,1.2799998e-07,2.0547033230463665,0.9808681935071946,1.909452646970749,0.9604128509759903,3.8188583612442017,1.9094056904315948,0.9603862196207047
43,2.0546752002504136,0.9808925857146581,4.1093785021040174,1.2799998e-07,2.0547033190727233,0.9808681696653366,1.9094526588916778,0.9604128897190094,3.818858325481415,1.9094056963920594,0.9603862464427948
44,2.0546752154827117,0.9808926171726651,4.109378514024947,2.5599997e-08,2.0547033150990806,0.9808681888712777,1.9094526588916778,0.9604128897190094,3.818858325481415,1.9094056963920594,0.9603862464427948
45,2.0546752254168195,0.9808926145235698,4.10937854581409,2.5599997e-08,2.0547033144368068,0.9808681961562898,1.9094526588916778,0.9604128897190094,3.818858325481415,1.9094056963920594,0.9603862464427948
46,2.0546752075354258,0.9808926131990221,4.109378514024947,2.5599997e-08,2.054703304502699,0.98086818754673,1.9094526588916778,0.9604128897190094,3.818858325481415,1.9094056963920594,0.9603862464427948
47,2.0546752161449855,0.9808926075696945,4.109378553761376,2.5599997e-08,2.054703324370914,0.9808681997987959,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
48,2.0546752247545452,0.9808926082319683,4.109378541840448,2.5599997e-08,2.054703312449985,0.9808681958251529,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
49,2.0546752081976996,0.9808926151858436,4.109378528594971,5.1199995e-09,2.054703325033188,0.9808681964874267,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
50,2.0546752280659146,0.9808926085631052,4.109378543164995,5.1199995e-09,2.0547033223840927,0.9808681905269623,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
51,2.0546751936276753,0.9808926079008314,4.109378512700399,5.1199995e-09,2.054703321721819,0.9808681974808375,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
52,2.0546752055486044,0.9808926009469562,4.109378511375851,5.1199995e-09,2.054703316423628,0.9808681882090039,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
53,2.0546752081976996,0.9808926072385576,4.109378549787733,5.1199995e-09,2.054703325033188,0.9808682050969866,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
54,2.054675211509069,0.9808926108810637,4.1093785206476845,1.0239999e-09,2.0547033144368068,0.9808681911892361,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
55,2.054675209522247,0.9808926042583254,4.109378519323137,1.0239999e-09,2.0547033184104495,0.9808682004610697,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
56,2.05467523071501,0.9808926062451468,4.109378543164995,1.0239999e-09,2.0547033157613543,0.9808681915203731,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
57,2.05467522210545,0.9808926165103913,4.1093785405159,1.0239999e-09,2.0547033230463665,0.9808681938383315,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
58,2.054675230052736,0.9808926055828731,4.109378551112281,1.0239999e-09,2.0547033323182,0.9808682060903973,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
59,2.054675202237235,0.9808926079008314,4.109378521972232,2.0479998e-10,2.054703329006831,0.9808681925137838,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
60,2.0546752181318073,0.9808926045894623,4.109378556410472,2.0479998e-10,2.054703309138616,0.9808681997987959,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
61,2.05467519958814,0.9808926098876529,4.109378494156731,2.0479998e-10,2.054703309138616,0.9808681968185636,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
62,2.0546752161449855,0.9808926122056113,4.109378537866804,2.0479998e-10,2.054703320397271,0.9808682024478912,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
63,2.054675210184521,0.9808926032649146,4.109378528594971,2.0479998e-10,2.054703320397271,0.980868187877867,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
64,2.054675210184521,0.9808926075696945,4.109378515349494,4.0959996e-11,2.0547033098008898,0.9808682021167543,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
65,2.054675210184521,0.9808926112122006,4.109378514024947,4.0959996e-11,2.054703305164973,0.9808681971497006,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
66,2.054675218794081,0.9808926128678852,4.109378511375851,4.0959996e-11,2.054703293906318,0.9808681948317421,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
67,2.05467519958814,0.9808926062451468,4.109378494156731,4.0959996e-11,2.054703306489521,0.9808681901958254,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
68,2.0546752048863306,0.980892613530159,4.109378533893161,4.0959996e-11,2.054703327682283,0.9808681968185636,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
69,2.054675211509069,0.9808926079008314,4.109378537866804,8.191999e-12,2.054703311787711,0.9808682021167543,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
70,2.0546751936276753,0.9808926158481174,4.109378516674042,8.191999e-12,2.0547033256954617,0.9808682021167543,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
71,2.054675214820438,0.9808926082319683,4.1093785405159,8.191999e-12,2.0547033309936524,0.9808681958251529,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
72,2.054675211509069,0.9808926052517362,4.109378535217709,8.191999e-12,2.054703324370914,0.9808682007922067,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
73,2.0546752088599733,0.9808926039271885,4.109378552436828,8.191999e-12,2.0547033389409384,0.9808681974808375,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
74,2.0546752168072593,0.9808926105499267,4.109378528594971,1.6383998e-12,2.0547033190727233,0.9808681945006053,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
75,2.0546752201186287,0.9808926039271885,4.109378536542256,1.6383998e-12,2.0547033078140684,0.9808682007922067,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
76,2.05467522210545,0.9808926141924328,4.109378496805827,1.6383998e-12,2.0547032925817703,0.9808682017856174,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
77,2.0546752055486044,0.9808926151858436,4.109378515349494,1.6383998e-12,2.0547033150990806,0.9808681925137838,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
78,2.054675209522247,0.9808926151858436,4.1093785206476845,1.6383998e-12,2.0547033184104495,0.980868195162879,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
79,2.054675214820438,0.9808926092253791,4.109378533893161,3.2767997e-13,2.0547033150990806,0.9808681984742482,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
80,2.0546752121713427,0.98089260591401,4.109378524621328,3.2767997e-13,2.054703320397271,0.980868195162879,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
81,2.054675226741367,0.9808926102187898,4.109378556410472,3.2767997e-13,2.0547033316559262,0.9808681997987959,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
82,2.0546752048863306,0.9808926115433375,4.109378535217709,3.2767997e-13,2.0547033270200092,0.9808681971497006,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
83,2.0546752128336165,0.9808926069074206,4.1093785484631855,3.2767997e-13,2.054703321721819,0.9808681971497006,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
84,2.0546752075354258,0.9808926105499267,4.109378543164995,6.5535996e-14,2.0547033309936524,0.9808682024478912,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
85,2.0546752240922714,0.9808926131990221,4.109378556410472,6.5535996e-14,2.0547033184104495,0.9808681991365221,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
86,2.05467522210545,0.980892609556516,4.109378514024947,6.5535996e-14,2.0547033144368068,0.9808681945006053,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
87,2.0546752168072593,0.9808926052517362,4.109378524621328,6.5535996e-14,2.0547033177481757,0.9808682031101651,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
88,2.0546752009126874,0.9808926075696945,4.1093785405159,6.5535996e-14,2.054703306489521,0.9808681882090039,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
89,2.054675226741367,0.9808926122056113,4.109378535217709,1.31072e-14,2.054703324370914,0.9808681971497006,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
90,2.054675206873152,0.980892613530159,4.109378541840448,1.31072e-14,2.054703328344557,0.9808681971497006,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
91,2.0546752234299976,0.9808926108810637,4.109378556410472,1.31072e-14,2.054703320397271,0.980868199467659,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
92,2.0546752214431763,0.9808926079008314,4.109378536542256,1.31072e-14,2.0547033104631636,0.9808681928449207,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
93,2.054675219456355,0.980892613530159,4.109378535217709,1.31072e-14,2.054703311787711,0.9808682031101651,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
94,2.0546752201186287,0.9808926072385576,4.109378536542256,2.62144e-15,2.0547033316559262,0.9808682037724389,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
95,2.054675206210878,0.9808926145235698,4.109378510051304,2.62144e-15,2.0547033071517946,0.9808682054281235,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
96,2.0546752181318073,0.9808926115433375,4.109378551112281,2.62144e-15,2.0547033237086403,0.9808681964874267,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
97,2.0546752121713427,0.9808926155169805,4.109378533893161,2.62144e-15,2.0547033131122587,0.9808682024478912,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
98,2.054675210846795,0.9808926069074206,4.109378533893161,2.62144e-15,2.054703324370914,0.9808681958251529,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
99,2.05467522210545,0.9808926088942422,4.109378525945876,5.24288e-16,2.0547033177481757,0.9808681928449207,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
100,2.0546752048863306,0.9808926145235698,4.109378498130375,5.24288e-16,2.0547033150990806,0.9808681964874267,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
101,2.054675206210878,0.9808926125367482,4.109378516674042,5.24288e-16,2.0547033223840927,0.9808681895335515,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
102,2.054675203561783,0.9808926055828731,4.109378515349494,5.24288e-16,2.0547033210595447,0.9808681945006053,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
103,2.054675214158164,0.9808926128678852,4.109378524621328,5.24288e-16,2.0547033137745325,0.9808682021167543,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
104,2.054675230052736,0.9808926125367482,4.1093785484631855,1.04857597e-16,2.054703319734997,0.9808681974808375,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
105,2.054675206873152,0.9808926088942422,4.109378524621328,1.04857597e-16,2.0547033210595447,0.9808681964874267,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
106,2.054675214820438,0.9808926032649146,4.109378512700399,1.04857597e-16,2.0547033098008898,0.9808681958251529,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
107,2.05467522210545,0.9808926075696945,4.109378556410472,1.04857597e-16,2.0547033223840927,0.9808681925137838,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
108,2.0546752088599733,0.9808926115433375,4.109378514024947,1.04857597e-16,2.05470330119133,0.980868195494016,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
109,2.0546752161449855,0.9808926065762837,4.109378521972232,2.097152e-17,2.054703308476342,0.9808681945006053,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
110,2.054675214158164,0.9808926108810637,4.109378547138638,2.097152e-17,2.0547033223840927,0.9808681981431113,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
111,2.054675206210878,0.9808926122056113,4.109378516674042,2.097152e-17,2.054703316423628,0.980868195162879,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
112,2.0546752081976996,0.9808926155169805,4.109378525945876,2.097152e-17,2.0547033316559262,0.9808682037724389,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
113,2.054675214158164,0.9808926075696945,4.109378541840448,2.097152e-17,2.0547033184104495,0.980868195494016,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
114,2.0546752254168195,0.9808926115433375,4.109378536542256,4.194304e-18,2.0547033237086403,0.9808681978119744,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
115,2.054675210184521,0.9808926069074206,4.109378504753113,4.194304e-18,2.0547032998667825,0.9808682014544805,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
116,2.054675214158164,0.9808926148547067,4.109378527270423,4.194304e-18,2.054703320397271,0.9808681968185636,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
117,2.054675206873152,0.9808926092253791,4.109378536542256,4.194304e-18,2.0547033303313786,0.9808681928449207,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
118,2.054675214158164,0.9808926158481174,4.109378556410472,4.194304e-18,2.054703321721819,0.9808682004610697,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
119,2.054675198925866,0.9808926052517362,4.109378528594971,8.388608e-19,2.0547033382786646,0.9808681941694684,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
120,2.0546752214431763,0.9808926125367482,4.109378541840448,8.388608e-19,2.0547033150990806,0.980868195494016,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
121,2.054675201574961,0.9808926115433375,4.109378508726755,8.388608e-19,2.0547033223840927,0.9808682011233436,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
122,2.0546752287281884,0.9808926151858436,4.1093785299195185,8.388608e-19,2.054703317085902,0.9808682004610697,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
123,2.054675218794081,0.9808926155169805,4.10937854581409,8.388608e-19,2.0547033256954617,0.9808681948317421,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
124,2.054675211509069,0.9808926079008314,4.109378535217709,1.6777216e-19,2.0547033137745325,0.9808681988053851,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
125,2.0546752154827117,0.980892613530159,4.1093785484631855,1.6777216e-19,2.0547033104631636,0.9808681938383315,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
126,2.054675222767724,0.9808926181660758,4.109378537866804,1.6777216e-19,2.054703329006831,0.9808681911892361,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
127,2.0546752161449855,0.9808926045894623,4.109378537866804,1.6777216e-19,2.0547033223840927,0.980868195494016,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
128,2.0546752081976996,0.9808926118744744,4.109378541840448,1.6777216e-19,2.054703319734997,0.9808681981431113,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
129,2.0546752002504136,0.9808926161792543,4.1093785021040174,3.3554433e-20,2.0547033184104495,0.9808681984742482,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
130,2.0546752002504136,0.9808926082319683,4.109378555085924,3.3554433e-20,2.0547033309936524,0.9808682017856174,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
131,2.0546752181318073,0.9808926072385576,4.109378533893161,3.3554433e-20,2.0547033137745325,0.9808682070838081,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
132,2.054675210846795,0.9808926102187898,4.1093785405159,3.3554433e-20,2.0547033237086403,0.9808681964874267,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
133,2.054675210846795,0.9808926098876529,4.109378512700399,3.3554433e-20,2.054703312449985,0.9808681948317421,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
134,2.054675218794081,0.9808926092253791,4.1093785405159,6.7108864e-21,2.0547033157613543,0.9808681981431113,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
135,2.0546752247545452,0.9808926052517362,4.109378559059567,6.7108864e-21,2.054703328344557,0.980868195162879,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
136,2.054675210846795,0.9808926105499267,4.10937854581409,6.7108864e-21,2.054703329669105,0.9808681938383315,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
137,2.054675219456355,0.9808926102187898,4.109378536542256,6.7108864e-21,2.054703325033188,0.980868203441302,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
138,2.0546752134958903,0.9808926112122006,4.10937852329678,6.7108864e-21,2.0547033184104495,0.9808681978119744,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
139,2.054675203561783,0.9808926032649146,4.109378516674042,1.3421773e-21,2.0547033131122587,0.9808681911892361,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
140,2.0546752201186287,0.9808926118744744,4.109378527270423,1.3421773e-21,2.054703304502699,0.9808681945006053,1.9094526588916778,0.9604128897190094,3.818858337402344,1.9094057083129883,0.9603862434625625
